text,label
ملا منطق يحكي بيه و ملا مستوي منحط لكن هذا موش غريب علي هالسنبل هذا,0
يا جماعه مازال وبش اخر شيجيبوه نهار الجمعه في عندي مانقلك اله يهلكم ,0
حلقه تافهه,0
واله امفسخها يا لحاس يا واطي يا مثلي يا كلب ليك يوم قريب واتهج منها يا ديك احنا رجال بي وعدنا وكلمتنا احرار لا ارخاص نجرو علي شهوتنا نحن اهلها نحن من يتبولون عليك,0
ماشاله عليك يا اميمه صوت و صوره,1
lahes ya tahan,0
بورجوليه راجل وسيد الرجال,1
waw bravo mayson,1
masta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lastamasta lasta,0
اله لا تربح سامي الفهري عالتفاهه وقله التزبيه متاع الساقط شكيب احد صناع البحيري وقفاف النهضه,0
bravo monsieur le ministre ,1
محلاه كلامو جزاه اله كل خير,1
baya zardi mahlek ye5i mechya w tes4ar,1
بالطبيعه تونس الكل تعرفواخي تستبهلو فينا ملا اسءله تافها كيف برنامجك يا امين,0
3alamet ese3a,0
ريم الرياحي ديما مشرفتنا بحضورهاماشاء اله عليهامثله من انجح المثلين توانسهشخصيه قويه تمثيل راءع ,1
تفوه عليكم الي يدافعوا علي الموبن و القحاب و برافوا وليد التونسي,0
عسل,1
masta yaser,0
mast ,0
jibo 7aja jdida kol 3am nafes la7keya,0
محلاهم ياسرضامرين,1
راك معلم واليله زدت كبرت في عيني,1
ma7leha,1
mamseto flop,0
يا ماسطتبكي موش تضحك,0
tayara,1
tfoh 3lik,0
برافو توفيق بردت علي برشه قلوب,1
مرزن دمك يا بهيم سايب عليك وخلي لطفيtranquile لي اقد روحو تحسدوه,0
عيب واله عيب و حرام ان كانت هذه هي الحريه فلا حاجه لنا بها,0
masta,0
ahsan haja fetalfza bravo,1
itbarkalah alik,1
فعلا قمه الفسق,0
berjoliya me 3ejbetnich menek ye amin rajel 4ifek w enty mely d5al tchalek fih x0d,0
mahthamtoch ya zeby,0
nmot 3leha ,1
nmot 3leha,1
machabha tbarakalh 3liha,1
صوت روعه واصل امنه,1
امسط من ملايكتو ما راتش عيني يا ناس راو غلّب عليا تمنيت لو كان جات عندي قدره نّحيلو الجنسيه التونسيه و نطيش والديه في زيمبابوي خلّيهم يستغلّوا هاك الراس و يعملوه دربوكه ماخيب منضروا و م امسط ملايكتو,0
tahane,0
bravo,1
nan,1
moch menek mencha3rek eli ki 9ofet el fleles h,0
tbarkalah 3laha,1
hadha insen mo7tarem w berasmi ma7bob w rabi m3ak,1
tbarkalah 3lih mala sot u mala dh5ama u torbya,1
لا يستحق الظهور في وساءل الاعلام ومش محترم وقدم اسوا مثال ليله البارحه في عدم الاحترام,0
هادي امراه مجنونه,0
mamstek e mabldek mocjh metrobi,0
احمد راجل وفاهم,1
عسل شرفنا و شرف تونس انشاله من حسن الي احسنيعجبني برشا و كلمتو ما يراجعهاش التالي يستحق احسن مثل كوميدي تونسي بعد لمين النهدي ,1
bravo neji jalol,1
raw 5ra 5ra w amsat meno maritech,0
bravo walid baredetli 3l 9albi,1
كيما عودنا باش يقطعنا ضحك,1
معلم,1
ya3tikom saha,1
كمشه كلاب,0
اعوذ باله من الشيطان الرجيم حاشا خليقت ربي ثعلب ب اتم معنا الكلمت,0
bravo walid inta malem,1
mahlek ya kafon toktal bi zayn,1
masta lastaen plus kerda,0
تونس بريءه منك ومن امثالك يا مسخ الشيب والعيب نهايتك مشومه كي وجهك يا متاع المعدنوس موش منك من قناه الحمار التونسي الي تشجع في امثالك بره يزيك اليوم,0
3asola maryoma,1
راك ماسطهراك لاسطه,0
h 3alami bravo,1
mnawra,1
7ram wlh jaybin 7ayawen kima hedha ya7ki 3al fa7che2 w y9olek 7oriya cha5siya bara ya chismikb yirak kil bisclete la 3ajla ta5let 3ala o5tha,0
m3alem ya walid,1
وليد برافو برافو برافو راجل و سيد الرجال دافعت علي كلمه الحق و مسكتش,1
bravo vrament fama rjel fel bled,1
جيناهاش تقولهم التونسيه تهز في الطحين لترويكا يقولك صهيوني و ماسوني و كافر,0
اله لاتربحهم,0
arzen mel conexion fi tones 3,0
ibsara7a me7irzia akthar men ra3a wahya sada ra9ia,1
مسلسل الفسق انا مقاطعتها قناه الفجور محاشتيش,0
انت رجل البلاتو اليله برافو وليد,1
tfoh 3alikom ya ta7anet il baji,0
tfoh ya klab el baji,0
mokded shili ya r5is ndadek,0
ma7leha tbarkala 3liha,1
mahlekom les 3,1
انا نحبها,1
3ejbetni surtot ki tahki english,1
bravos bravos,1
to9tel,1
bravo sami,1
حمار مسطو عبد ومركو واله يستاهل كفوف,0
ماشاء اله هذا هو الجهاد,1
يا كلاب تفوه عليكم يا اعلام الحجامه اتحداكم تجبدو السبسي يا اعلام العار,0
ماسط لاسط,0
a7ma9,0
جعفور المعلم ديما محفلها نور شيبه زاده راءع في الغناء و الجو بيه الزردي ماشاء اله عليها قد ما تكبر تزيان نحيكم محلاكم الكل ,1
a7la j3for enta ltzhina wenta ltbkina bravo dima b7thena j3fr 3eda chapeau le7la momthel tonsi,1
ma7lekom ,1
مادام نحترمك ياسر مالا وهره و كاريزماقداش بش تكون المراه التونسيه ماثره لو كانوا الكل كيفكربي يخليك,1
منحطمنحط منحط منحط منحط منحط منحط,0
mela wsa5,0
برافو جعفور واصل انشاله اتوانسه اكل تخم كيفك وكلنا يد وحده و نغزرو لورانا y,1
m3lem,1
3asla,1
ماسط ماسط ماسط,0
masta,0
ناس مرضي نفيسين جماعه المثليه الجنسيه نقولهم برا اقيدوا في الرازي خير,0
tho3fet w walet ma5yebha,0
ماشاء اله عليهم وربي يحميهمصحه ليهم شوفوا كيفاش يتبعوا قي رضايت الوالدينوقداش دمهم خفيف وماربين,1
يبان فرنساوي اكثر من تونسي السيد هذا في الجزاءر نقولو ليه الشيب و العيب,0
rajil,1
الشيب والعيب,0
barcha 9o7ib ya ta7ana char fdhil,0
bara rawa7,0
مع احلي نجوم و احلي امين ,1
pf masta ken ichof gherek blastek fi manoba,0
واله عيب تكسير كلام ربي كي انتي لا عمرك حليت كتاب قران ماو اسكت لا و الفضيحه سي لطفي العماري و الجمهور لكل يسقفو علي اساس قراها بالصحيح,0
لا يستطيع ان يكون صحفي محايد ,0
نحن نعشق الحوار التونسي,1
kaderx0d,0
تحيه تقدير لوليد التونسي من ناس عنابه و المثلين يستاهل نحرقوهم علي الفسق لي يديرو فيه و انشاله ربي يهدي,1
zina mnawra esahra alili nchalah rabi m3ak tu me toche kim 9al lotfi ,1
ena tbarkala 3leha,1
ui bravo 3ychocha ,1
top 3ajbatni bazef,1
ya mama mali masta lasta p p,0
pf y5awef,0
nafis la9tit awled mofida bravo hbal,1
ماسطه برشه,0
بالتوفيق انشاءاله,1
mahleha,1
bravo,1
insan mrith bil9wi,0
بلاهي معاش تجيبونا هالمارك بف ,0
m3alma 3,1
m3alem,1
yatiha elf saha,1
البساطه و القلب الطيب و الاخلاق و الفرح و السعاده و الرقي و الاناقه عند امنه فاخر ربي يخليك و يسعدك انشاله مبروك البوم ولعت و انا متاكده بش يكون مولع احسن البوم كيما متعودين بيك ديما احسن و افضل فنانه الحمداله نحبك برشا mon adorable mino ,1
5ir men nawfel elmaset,0
bravo y,1
maset,0
احلا بنات شفتهم واله,1
نحي راس بصل حت راس ثوم,0
bsela ,0
برشا خمج و قله حياء واحد يحشم علي روحو عايله ملمومك وانتي توري كان في الخمج متاعك الحق فلي يتفرج فيك,0
ra3a,1
احمق,0
bravo,1
h ta7fona yeser,1
برافو وليد التونسي,1
a3az momathela se bien wajiha waseli,1
ta3ba barcha,0
ma7lek we ma7la sotek,1
مصطهم الكل علي بعضهم,0
تفيه علي مندرك معدنوس وحه الركبه,0
ماتعجبنيش,1
ملا حثاله مستدعيه  قواد ولحاس  طيح مستوي البرنامج  ما هذا زبله,0
ah ya kleb,0
n,0
من قله وجوه الوح شديت لينا في ها الخشبه,0
ma7laha,1
ديما منور لطفي في تونس وفي العالم الكل انشاء اله ديما القدام,1
ماسط ماسط ماسط الي ميوصلش لعنب يقول قارص نجلاء طلعت اخبث منك,0
hamzai ya maset,0
واله بكاتني برافو,1
برافو يعطكيم الصحه,1
واحد مسخ كلب طحان التجمع,0
تافهه ومنحطه وسخه وما تفهم شيء في الدنيا وخاسره منسوبه لمراه التونسيه,0
m3alem w klemo yeser logique w nsad9o fi kol harf y9olo,1
معلم وربي يعينو ويدافع علي القيم,1
روعه واله,1
مراه مثقفه و مناضله و كلامها موزون لك منا كل الاحترام و التقدير,1
تفرج وحدك في قناه الزباله,0
روعه البجعه في المسلسل,1
kadekchi go3er erjel ka3da etmot meda sdorha lelkartoch wenti tahki 3ala som echrak mte3ek pf,0
barcha 9elet tarebya,0
nakraha masta,0
قمه التفاهه٠جبالك الرواسي و لا عبدك الثقيل الرخص en persone,0
ena 3jebni barcha 3mal haja jdida fel musiqua,1
m3alem 5ir men fartas nawfl,1
bravo tawfik,1
ya3tik esa7a ya welid nwartha bsotek,1
sel3a gra3,0
tbarkala aliha,1
ربي يبارك عليها عسل,1
mosalsel mte3 ta7ana w 5omej na3lbokom elkalb hadhi eli fasdet elmojtama3,0
تبارك اله عليها,1
bravo sidi alwazir 3al akal thama chkon may5afich fi tonis ilghalia,1
ملا مستواء منحط برنامج ماسط قلت حياء كلهم كيف بعضهم اين هي هايكا,0
dima mnawera,1
ya hanen rak masta winti lbaja3a l9abi7a,0
vremon bravo,1
monafe9 w kadeb,0
مهزله العصر الاسود,0
الطاهر بن حسين كلب معروف لكن الي استدعاه نياك اكثر منو ,0
واله لطفي العماري كان يحطوه رءيس لتونس ما يخدمها مليح و اله فاهم العبه في تونس مليح مليح برافو كلامك في الصميم يا لطفي عكس شكيب,1
ياسر ماسط ,0
احلا عبد الحميد ربي معك,1
tbarkalha a3lik walha bravo hanan ,1
ما باهي في الحلقه كان امنه جمال صوت متاز و قوه شخصيه المثال الحقيقي لمراه و الفنانه التونسيه الناجحه اله يوفقك امونه ,1
يا خامجين و اله لا تحشموا,0
en7ebha,1
m3alem ya kafon,1
تفوه عليك مكش متربي مسخ,0
طحانه التونسيه وليتو كل برنامج ادخلو فيه حكايه القاضي الرحموني اتهاجمو فيه عيني عينكم اليوم سيبوه البلجيكي الي امورط في حكايه السلاح عندو الحق القاضي الرحموني امن فاسد وقضاء فاسد واعلام فاسد توا بالحق يظهر اش شكون ابيض في الارهاب بالحق,0
من المثلين الي بداو يتفقدو في تونس و صعيب تجي وحده كيفها ,1
برافوكلامك عجبني,1
h mazienha,1
rabi yahdi ma5lak ,0
مقرف لايقبل الحوار المثل او الفنان ملك الجميع انا مثلا في المستقبل معادش نتفرج فيه شيء مقرف قواد شعب طحان ميبون,0
اذا انعدمت الاخلاق والقيم فمرحبا بك في تونس  اين يمكث المثقفون الزاءفونالطاهر بن حسين و اشباه المثلينرافه عيادي والاعلام المنحازقناه الحوار التونسي دورهم تبيض واحداث ضجه وزرع الفوضي والدفاع عن مساءل تعارض مع القيم الاسلاميهما يسمي بالمثليه الجنسيه التي بدورها هي قيم كونيه  فالي اين بهكذا توجّهات و مقاربات و برامج من يتصدّي لهذه المسرحيات سيءه الاخراج والانتاج  اختم بقول اله سبحانه اِنَّ الَّذِينَ يُحِبُّونَ اَن تَشِيعَ الْفَاحِشَهُ فِي الَّذِينَ امَنُوا لَهُمْ عَذَابٌ اَلِيمٌ فِي الدُّنْيَا وَالْاخِرَهِ ۚ وَالَّهُ يَعْلَمُ وَاَنتُمْ لَا تَعْلَمُونَ سوره النور الايه 19,0
رياضيه وفنانه صنافه متاز ربي معاك,1
